arquivo;timestamp;regra;evidencia;confianca
DOC_0616.txt;2026-04-22 01:30:16;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0617.txt;2026-04-22 01:30:19;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0619.txt;2026-04-22 01:30:29;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0621.txt;2026-04-22 01:30:39;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0622.txt;2026-04-22 01:30:41;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0622.txt;2026-04-22 01:30:41;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0623.txt;2026-04-22 01:30:43;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0624.txt;2026-04-22 01:30:51;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0625.txt;2026-04-22 01:30:53;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0626.txt;2026-04-22 01:31:01;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0627.txt;2026-04-22 01:31:03;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0628.txt;2026-04-22 01:31:06;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0629.txt;2026-04-22 01:31:13;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0630.txt;2026-04-22 01:31:16;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0631.txt;2026-04-22 01:31:18;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0632.txt;2026-04-22 01:31:26;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0633.txt;2026-04-22 01:31:28;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0633_v2.txt;2026-04-22 01:31:36;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0633_v2.txt;2026-04-22 01:31:36;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0634.txt;2026-04-22 01:31:38;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0636.txt;2026-04-22 01:31:48;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0636.txt;2026-04-22 01:31:48;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0637.txt;2026-04-22 01:31:50;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0638.txt;2026-04-22 01:31:57;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0640.txt;2026-04-22 01:32:02;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0642.txt;2026-04-22 01:32:12;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0643.txt;2026-04-22 01:32:15;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0643.txt;2026-04-22 01:32:15;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0644.txt;2026-04-22 01:32:22;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0645.txt;2026-04-22 01:32:25;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0646.txt;2026-04-22 01:32:32;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0647.txt;2026-04-22 01:32:34;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0648.txt;2026-04-22 01:32:37;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0649.txt;2026-04-22 01:32:44;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0650.txt;2026-04-22 01:32:47;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0651.txt;2026-04-22 01:32:54;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0652.txt;2026-04-22 01:32:57;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0653.txt;2026-04-22 01:32:59;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0654.txt;2026-04-22 01:33:07;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0656.txt;2026-04-22 01:33:11;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0659.txt;2026-04-22 01:33:29;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0659.txt;2026-04-22 01:33:29;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0662.txt;2026-04-22 01:33:41;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0663.txt;2026-04-22 01:33:44;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0665.txt;2026-04-22 01:33:54;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0666.txt;2026-04-22 01:33:56;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0667.txt;2026-04-22 01:34:04;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0667.txt;2026-04-22 01:34:04;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0668.txt;2026-04-22 01:34:06;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0669.txt;2026-04-22 01:34:09;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0670.txt;2026-04-22 01:34:17;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0671.txt;2026-04-22 01:34:20;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0672.txt;2026-04-22 01:34:27;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0673.txt;2026-04-22 01:34:30;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0673.txt;2026-04-22 01:34:30;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0674.txt;2026-04-22 01:34:32;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0675.txt;2026-04-22 01:34:39;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0676.txt;2026-04-22 01:34:42;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0676.txt;2026-04-22 01:34:42;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0677.txt;2026-04-22 01:34:49;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0677.txt;2026-04-22 01:34:49;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0678.txt;2026-04-22 01:34:57;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0678.txt;2026-04-22 01:34:57;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0679.txt;2026-04-22 01:34:59;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0681.txt;2026-04-22 01:35:04;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0682.txt;2026-04-22 01:35:12;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0683.txt;2026-04-22 01:35:14;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0683.txt;2026-04-22 01:35:14;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0684.txt;2026-04-22 01:35:21;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0685.txt;2026-04-22 01:35:24;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0686.txt;2026-04-22 01:35:31;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0687.txt;2026-04-22 01:35:34;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0687.txt;2026-04-22 01:35:34;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0688.txt;2026-04-22 01:35:36;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0689.txt;2026-04-22 01:35:39;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0690.txt;2026-04-22 01:35:46;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0690.txt;2026-04-22 01:35:46;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0692.txt;2026-04-22 01:35:56;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0693.txt;2026-04-22 01:35:58;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0694.txt;2026-04-22 01:36:06;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0695.txt;2026-04-22 01:36:08;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0695.txt;2026-04-22 01:36:08;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0696.txt;2026-04-22 01:36:16;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0696.txt;2026-04-22 01:36:16;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0697.txt;2026-04-22 01:36:18;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0698.txt;2026-04-22 01:36:21;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0699.txt;2026-04-22 01:36:28;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0700.txt;2026-04-22 01:36:31;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0701.txt;2026-04-22 01:36:33;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0702.txt;2026-04-22 01:36:41;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0702.txt;2026-04-22 01:36:41;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0703.txt;2026-04-22 01:36:43;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0704.txt;2026-04-22 01:36:45;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0705.txt;2026-04-22 01:36:53;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0706.txt;2026-04-22 01:36:55;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0707.txt;2026-04-22 01:37:03;Aprovador não reconhecido;None;Médio
DOC_0709.txt;2026-04-22 01:37:08;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0710.txt;2026-04-22 01:37:15;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0712.txt;2026-04-22 01:37:25;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0713.txt;2026-04-22 01:37:29;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0715.txt;2026-04-22 01:37:44;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0716.txt;2026-04-22 01:37:46;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0716.txt;2026-04-22 01:37:46;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0717.txt;2026-04-22 01:37:49;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0718.txt;2026-04-22 01:37:56;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0718.txt;2026-04-22 01:37:56;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0719.txt;2026-04-22 01:37:59;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0720.txt;2026-04-22 01:38:06;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0720.txt;2026-04-22 01:38:06;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0722.txt;2026-04-22 01:38:11;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0722.txt;2026-04-22 01:38:11;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0723.txt;2026-04-22 01:38:19;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0724.txt;2026-04-22 01:38:21;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0725.txt;2026-04-22 01:38:29;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0727.txt;2026-04-22 01:38:38;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0728.txt;2026-04-22 01:38:41;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0729.txt;2026-04-22 01:38:43;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0730.txt;2026-04-22 01:38:51;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0731.txt;2026-04-22 01:38:53;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0732.txt;2026-04-22 01:39:01;NF duplicada;NF-67424;Alto
DOC_0732.txt;2026-04-22 01:39:01;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0733.txt;2026-04-22 01:39:03;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0735.txt;2026-04-22 01:39:08;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0736.txt;2026-04-22 01:39:16;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0737.txt;2026-04-22 01:39:18;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0738.txt;2026-04-22 01:39:25;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0739.txt;2026-04-22 01:39:28;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0740.txt;2026-04-22 01:39:35;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0740.txt;2026-04-22 01:39:35;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0741.txt;2026-04-22 01:39:38;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0742.txt;2026-04-22 01:39:41;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0742.txt;2026-04-22 01:39:41;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0745.txt;2026-04-22 01:39:58;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0746.txt;2026-04-22 01:40:00;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0747.txt;2026-04-22 01:40:03;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0748.txt;2026-04-22 01:40:05;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0750.txt;2026-04-22 01:40:20;NF emitida após pagamento;E:02/01/2024 P:22/12/2023;Alto
DOC_0750.txt;2026-04-22 01:40:20;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0751.txt;2026-04-22 01:40:23;Aprovador não reconhecido;None;Médio
DOC_0752.txt;2026-04-22 01:40:25;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0753.txt;2026-04-22 01:40:27;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0754.txt;2026-04-22 01:40:35;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0755.txt;2026-04-22 01:40:37;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0756.txt;2026-04-22 01:40:45;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0757.txt;2026-04-22 01:40:47;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0758.txt;2026-04-22 01:40:55;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0758.txt;2026-04-22 01:40:55;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0759.txt;2026-04-22 01:40:57;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0763.txt;2026-04-22 01:41:17;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0765.txt;2026-04-22 01:41:22;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0766.txt;2026-04-22 01:41:30;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0767.txt;2026-04-22 01:41:32;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0768.txt;2026-04-22 01:41:35;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0769.txt;2026-04-22 01:41:42;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0770.txt;2026-04-22 01:41:45;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0772.txt;2026-04-22 01:41:54;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0773.txt;2026-04-22 01:41:57;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0773.txt;2026-04-22 01:41:57;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0774.txt;2026-04-22 01:42:04;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0775.txt;2026-04-22 01:42:07;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0776.txt;2026-04-22 01:42:14;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0777.txt;2026-04-22 01:42:22;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0778.txt;2026-04-22 01:42:25;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0779.txt;2026-04-22 01:42:27;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0780.txt;2026-04-22 01:42:30;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0781.txt;2026-04-22 01:42:32;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0782.txt;2026-04-22 01:42:39;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0783.txt;2026-04-22 01:42:42;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0784.txt;2026-04-22 01:42:49;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0785.txt;2026-04-22 01:42:57;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0788.txt;2026-04-22 01:43:04;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0788.txt;2026-04-22 01:43:04;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0789.txt;2026-04-22 01:43:12;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0790.txt;2026-04-22 01:43:14;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0792.txt;2026-04-22 01:43:24;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0793.txt;2026-04-22 01:43:31;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0794.txt;2026-04-22 01:43:34;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0795.txt;2026-04-22 01:43:36;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0797.txt;2026-04-22 01:43:46;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0797.txt;2026-04-22 01:43:46;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0798.txt;2026-04-22 01:43:49;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0799.txt;2026-04-22 01:43:51;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0801.txt;2026-04-22 01:44:06;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0801.txt;2026-04-22 01:44:06;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0802.txt;2026-04-22 01:44:09;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0802.txt;2026-04-22 01:44:09;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0804.txt;2026-04-22 01:44:13;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0805.txt;2026-04-22 01:44:21;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0805.txt;2026-04-22 01:44:21;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0806.txt;2026-04-22 01:44:23;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0808.txt;2026-04-22 01:44:38;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0808.txt;2026-04-22 01:44:38;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0809.txt;2026-04-22 01:44:40;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0811.txt;2026-04-22 01:44:45;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0812.txt;2026-04-22 01:44:53;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0813.txt;2026-04-22 01:44:55;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0814.txt;2026-04-22 01:44:57;NF duplicada;None;Alto
DOC_0814.txt;2026-04-22 01:44:57;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0815.txt;2026-04-22 01:45:05;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0815.txt;2026-04-22 01:45:05;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0816.txt;2026-04-22 01:45:08;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0816.txt;2026-04-22 01:45:08;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0817.txt;2026-04-22 01:45:15;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0818.txt;2026-04-22 01:45:17;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0820.txt;2026-04-22 01:45:27;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0821.txt;2026-04-22 01:45:35;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0823.txt;2026-04-22 01:45:40;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0824.txt;2026-04-22 01:45:42;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0825.txt;2026-04-22 01:45:50;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0825.txt;2026-04-22 01:45:50;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0826.txt;2026-04-22 01:45:52;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0827.txt;2026-04-22 01:46:00;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0828.txt;2026-04-22 01:46:02;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0830.txt;2026-04-22 01:46:07;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0831.txt;2026-04-22 01:46:15;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0832.txt;2026-04-22 01:46:17;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0834.txt;2026-04-22 01:46:27;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0834.txt;2026-04-22 01:46:27;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0835.txt;2026-04-22 01:46:29;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0836.txt;2026-04-22 01:46:37;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0839.txt;2026-04-22 01:46:49;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0841.txt;2026-04-22 01:46:59;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0842.txt;2026-04-22 01:47:02;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0843.txt;2026-04-22 01:47:05;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0844.txt;2026-04-22 01:47:12;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0845.txt;2026-04-22 01:47:15;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0846.txt;2026-04-22 01:47:17;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0847.txt;2026-04-22 01:47:25;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0847.txt;2026-04-22 01:47:25;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0848.txt;2026-04-22 01:47:27;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0849.txt;2026-04-22 01:47:35;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0850.txt;2026-04-22 01:47:37;Aprovador não reconhecido;João Ninguém;Médio
DOC_0851.txt;2026-04-22 01:47:40;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0851.txt;2026-04-22 01:47:40;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0852.txt;2026-04-22 01:47:47;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0853.txt;2026-04-22 01:47:50;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0854.txt;2026-04-22 01:47:57;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0855.txt;2026-04-22 01:48:00;NF duplicada;NF-24322;Alto
DOC_0855.txt;2026-04-22 01:48:00;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0856.txt;2026-04-22 01:48:02;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0857.txt;2026-04-22 01:48:10;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0858.txt;2026-04-22 01:48:12;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0860.txt;2026-04-22 01:48:22;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0861.txt;2026-04-22 01:48:24;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0862.txt;2026-04-22 01:48:32;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0863.txt;2026-04-22 01:48:34;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0864.txt;2026-04-22 01:48:41;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0866.txt;2026-04-22 01:48:47;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0866.txt;2026-04-22 01:48:47;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0867.txt;2026-04-22 01:48:54;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0868.txt;2026-04-22 01:48:57;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0869.txt;2026-04-22 01:48:59;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0870.txt;2026-04-22 01:49:07;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0871.txt;2026-04-22 01:49:09;NF emitida após pagamento;E:31/10/2024 P:27/10/2024;Alto
DOC_0871.txt;2026-04-22 01:49:09;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0872.txt;2026-04-22 01:49:12;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0873.txt;2026-04-22 01:49:19;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0874.txt;2026-04-22 01:49:22;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0875.txt;2026-04-22 01:49:29;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0876.txt;2026-04-22 01:49:32;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0877.txt;2026-04-22 01:49:34;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0878.txt;2026-04-22 01:49:42;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0879.txt;2026-04-22 01:49:44;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0880.txt;2026-04-22 01:49:52;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0881.txt;2026-04-22 01:49:54;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0883.txt;2026-04-22 01:50:04;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0884.txt;2026-04-22 01:50:06;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0885.txt;2026-04-22 01:50:14;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0886.txt;2026-04-22 01:50:16;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0887.txt;2026-04-22 01:50:24;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0889.txt;2026-04-22 01:50:29;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0890.txt;2026-04-22 01:50:36;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0891.txt;2026-04-22 01:50:38;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0892.txt;2026-04-22 01:50:46;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0892.txt;2026-04-22 01:50:46;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0893.txt;2026-04-22 01:50:48;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0894.txt;2026-04-22 01:50:51;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0894.txt;2026-04-22 01:50:51;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0895.txt;2026-04-22 01:50:58;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0896.txt;2026-04-22 01:51:01;STATUS inconsistente;Cancelado com data de pagamento;Médio
DOC_0897.txt;2026-04-22 01:51:08;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0898.txt;2026-04-22 01:51:10;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0899.txt;2026-04-22 01:51:13;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0900.txt;2026-04-22 01:51:20;Aprovador não reconhecido;Fernanda Costa;Médio
DOC_0901.txt;2026-04-22 01:51:23;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0902.txt;2026-04-22 01:51:25;Aprovador não reconhecido;Carlos Mendes;Médio
DOC_0903.txt;2026-04-22 01:51:33;Aprovador não reconhecido;Roberto Lima;Médio
DOC_0904.txt;2026-04-22 01:51:35;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0905.txt;2026-04-22 01:51:42;Aprovador não reconhecido;Ana Beatriz;Médio
DOC_0905.txt;2026-04-22 01:51:42;STATUS inconsistente;Cancelado com data de pagamento;Médio
